Page,Label,Text
40,0, 
40,1, 
40,2,  
41,0, 
41,0, 
41,1, 
41,1, 
41,3, 
41,2, 
41,1,  Associated
41,5, 
41,7, 
41,5, 
41,4, 
41,8, 
41,2, 
41,1, 
41,2, 
41,2, 
41,0,  Page
41,2, 
41,8, 
41,10, 
41,11, 
41,7,  Totals
41,38, 
41,37, 
41,21, 
41,7, 
41,14, 
41,18, 
41,16, **
41,21, 
41,20, 
41,11,  
42,*, Represents only the first half of the year.
42,**, Two G-II's were outfitted in 1974 by Grumman for NASA's space shuttle program.
42,7, .  Avionics installation in a G-II requires approximately 6 months.
42,8," .  The G-II's green price was over $ 3,000,000.  Interior and avionics outfitting cost another $ 800,000 to $ 1,000,000, with the 
avionics package alone averaging, in 1973, about $ 595,000. "
43,9," .  At his deposition, Anckner stated that the loan was in the approximate amount of $ 1,000, that there was no particular due 
date, and no interest was discussed."
43,10," .  After the Associated-Page split, Associated began preparing a G-II outfitting facility at its Dallas base of operations and 
continued to bid on G-II avionics outfitting. However, it was unable to secure its first contract until late 1974 and only outfitted five 
green G-II's between mid-1973 and mid-1977.  In all, Associated received eight contracts after the arrangement with Page 
terminated. "
44,11," .  Defendants' evidence tended to show that an outfitter could get into the avionics business in as little as three months with an 
expenditure of only $ 30,000-50,000 and that numerous outfitters switched from one aircraft model to another with relative ease.  
On the other hand, Associated's evidence tended to show that it was very expensive and time consuming (plaintiffs' estimates 
ranged up to $ 3,000,000 and two and one-half years) to enter the G-II avionics installation market and that independent 
avionics installers do not install avionics in a variety of new aircraft at the same time. Further, there was no evidence that any 
new company besides Page had begun installing avionics in G-II's after 1969."
44,12," .  Now, before you consider the law relative to these violations, of Section 1, as well as defendants' alleged violations of Section 
2 of the Sherman Act, it will be necessary for you to determine the relevant market in this case.  Both plaintiffs' allegations 
concerning defendants' intention to eliminate each of them from competing as well as plaintiffs' allegations of violations of 
Section 2 of the Sherman Act, are concerned with the amount of competition that has been foreclosed, so it will be necessary to 
define the market in which competition exists before you can determine if the competition within this market has been harmed at 
all or harmed not insignificantly.  Similarly, with regard to market, you must determine its existence before you can consider the 
issue of defendants' intent, if any, to eliminate plaintiffs from such market, if any. The relevant market consists of two dimensions: The geographic market and the product/service market.  Thus, in determining a 
relevant market you will be concerned with the questions of what product-service market is involved and who competed for sales 
in this relevant product/service market.  . . .  You will not have to find the relevant geographic market, . . .  as this fact has been 
stipulated by the parties.  You must however determine from a preponderance of the evidence the relevant product/service 
market, hereinafter called the ""relevant market."" The parties are in sharp dispute over what constitutes the relevant market. This 
dispute must be resolved by you in accordance with the instructions I am about to give you.  First, however, I want to summarize 
what the parties contend regarding the relevant market. Plaintiffs contend that the relevant market within which to judge the conduct about which they complain is the sale and 
installation of avionics in Grumman Gulfstream II aircraft. The defendants maintain that the relevant market is broader than the 
sale and installation of avionics in Grumman Gulfstream II only. The defendants submit that no such relevant market exists.  The 
defendants contend that the relevant market includes the installation of both avionics and custom interiors so far as any "
45,," particular aircraft is concerned and further, that the relevant market as such, includes the sale and installation of avionic 
equipment and systems, together with custom interiors, in a variety of business aircraft. In determining the relevant market you must consider the following factors: (1) The lack of reasonable interchangeability of use 
between the product and/or service itself and substitutes for it; (2) industry or public recognition of the relevant market as a 
separate economic entity; (3) the product's and/or service's peculiar characteristics and uses; (4) uniqueness of the production 
facilities required to manufacture or provide the product and/or services; (5) distinct customers of the product and/or services; (6) 
distinct prices for the product and/or service; (7) sensitivity to price changes and; (8) specialized vendors of the product and/or 
service. No one factor is necessarily decisive, but the more of these criteria that the particular relevant market fulfills, the more likely it is 
a separate product/service market. For the purpose of this case, it is immaterial whether you find from a preponderance of the evidence that the relevant market is a 
market or a submarket.  The relevant market may be either a market or a submarket.  The definition of the relevant market is 
crucial. If the relevant market is the broader definition defendants advance, it would not be possible for you to find that the 
defendants or any of them have violated the Sherman Act, as to which I will say, ladies and gentlemen, you may proceed to 
answer all of the issues based on the preponderance of the evidence and not just Issue Number 1 as to relevant market."
45,13," .  We hold in a later section of this opinion that Radio failed to prove that a market existed that was confined only to the sale of 
G-II avionics equipment to installers, and we also hold that Radio lacked standing to sue.  Those holdings, however, do not 
affect the validity of the jury's market finding regarding Associated's claims. "
47,14," .  See n. 6, supra.  Since most witnesses agreed that a firm must receive two or three G-II contracts per year to remain in the 
market, the G-II production rate (about 20 per year), without more, would itself tend naturally to limit the market to about seven 
firms."
47,15," .  See n. 16, infra."
47,16," .  In addition to a great deal of testimony on Page's intent to enter the market, Associated introduced an exhibit (plaintiffs' 
exhibit 42) consisting of handwritten notes taken by Juston of a meeting in late 1972.  The notes clearly show Page's 
contemplated entry, by means of a buyout or otherwise.  The notes also show Page's awareness of the two years required 
independently to develop engineering and STC's necessary to compete in avionics installations."
47,17," .  Our finding that Page was a probable entrant is not foreclosed by the fact that there had been no other new entrants since 
1969. No other company had Page's close ties with Grumman."
47,18," .  We are chary of placing too much emphasis on exact percentage figures regarding this market.  Although Page had garnered 
64% (7 out of 11) of all G-II outfittings in the first half of 1977, we note that a single plane can make an enormous difference in 
the percentages.  Thus, we prefer to view Page's share as substantially equal to Associated's pre-1973 share."
47,19," .  Contracts were introduced relating to the sale and outfitting of the last nine G-II's completed by Associated prior to September 
1, 1973.  The cost to the customer for total outfitting averaged just under $ 823,000 per plane, with the avionics outfitting price to 
the customer averaging $ 596,000, or 72%, of the total price. Associated's profit averaged about $ 52,000. Plaintiffs introduced evidence of the total outfitting prices to customers of nine G-II's outfitted by Page after 1973.  The average 
sale price was $ 1,010,220.  This reflects an average price increase to the customer of $ 187,600 per plane after Page entered 
the market.  While there was no testimony regarding the sales prices charged by Page for avionics alone, we note that 72% of 
the average total price is $ 727,358, a figure far higher than, the pre-1973 prices. Plaintiffs' expert testified that Page's net "
48,," avionics profit would average about 70% of the total price, or $ 117,667, on those nine post-1973 planes, a figure more than 
double the per plane profit enjoyed by Associated.  Of the nine sales of avionics by Page in evidence, six were installed in 
planes belonging to foreign governments; Page's avionics profits on these sales were even greater, averaging $ 158,417, more 
than three times the profit taken by Associated. Page complains that comparisons between its sales prices and profits and Associated's is meaningless because the price varies 
enormously with the amount of equipment ordered by the purchaser. However, Page did not introduce any evidence that the 
nine of its sales chosen by Associated to compare with Associated's sales and profits were nonrepresentative of its sales prices 
and profits generally."
48,20," .  Instruction 37: The requirement that the restraint of trade be unreasonable is referred to as the ""Rule of Reason"" test of 
illegality.  You are instructed therefore that ""restraint of trade"" as used in Section One of the Sherman Act applies only to 
unreasonable restraints and not to all possible restraints of trade.  The antitrust law seeks to maintain free competition in 
interstate commerce, in order to protect the public interest.  The end sought by the antitrust law is the prevention of 
unreasonable restraints in business and commercial transactions which tend to restrict production, raise prices, or otherwise 
control or affect the market to the detriment of purchasers or consumers of goods and services; the public is to be protected in 
order to secure to them the advantages which accrue to them from free competition in the market.  Not all restraints of trade are 
unreasonable restraints.  All business affects trade in some way.  Therefore, in determining whether a ""restraint of trade"" exists, 
you must decide whether the conduct which you have found tends to restrict or otherwise control free and open competition.  
And in determining whether or not such an unreasonable restraint exists, you need not find a specific injury, but you must find 
that the conduct tends or is reasonably calculated to prejudice the public interest. (Emphasis added)."
48,21," .  See n. 23, infra. "
49,22," .  Unfortunately, this will be cold comfort to one of the authors of the treatise, Donald Turner, who happens to be one of Page's 
able attorneys on appeal. "
50,23," .  We wish to emphasize that we have not held that any specific torts were committed.  We simply find that there was sufficient 
evidence for the jury to have found exclusionary conduct."
50,24," .  The court's charge on § 2 reads, in pertinent part: To monopolize means to unlawfully acquire monopoly power, that is, the power to control prices or to exclude competition in the 
relevant market. The first thing that characterizes a monopolist is the power to control prices.  A monopolist can control the price 
of its goods and force the sellers of like goods throughout the market to conform to its prices.  The second thing which 
characterizes a monopolist is the power to exclude competition from the market.  By ""power to exclude competition"" I mean the 
power to prevent other businessmen from opening and thereafter profitably engaging in the business involved or sufficient power 
over the customer's alternatives that other competitors can be excluded from competing in the relevant market. "
51,," It is not enough that one company is stronger and more successful than a competitor and may eventually drive a competitor out 
of business.  After all, all competition is a battle for trade, and in each sale one competitor must necessarily lose. It is only the power to exclude competitors from a market or control prices that violates the antitrust laws. Before you consider 
whether these defendants have monopoly power as stated in the previous paragraph, you must determine the relevant market 
applicable to this case pursuant to Instruction Number 39.  In determining if Page Airways and Page Gulfstream actually 
possessed the power to control prices or exclude competitors a most important factor is the size of the market share held by 
defendants.  The larger the market share of the defendant, the more likely that he will be able to control prices or exclude 
competition.  In addition, you may also consider the number and size of other competitors in the relevant market, the ease or 
difficulty with which new competitors may enter into the market, whether the market share of the defendants has increased or 
declined and whether competition in the market has become more or less concentrated, that is, whether the number of 
competitors is growing smaller while their market shares are growing larger. Before you can determine if defendants have violated Section 2, you must determine what is the relevant market pursuant to 
Instruction Number 39 as well as whether defendants possess monopoly power. If you find that defendants possess monopoly 
power, I caution you that this by itself is not sufficient to find an antitrust violation. Instruction 41.  The offense of monopolization under Section 2 has two elements: (1) The possession of monopoly power in a 
relevant market and (2) the willful acquisition or maintenance of that power as distinguished from growth or development as a 
consequence of a superior product, business acumen or historic accident.  In addition to the possession of monopoly power, you 
must also find, in order to hold that defendants violated Section 2 of the Sherman Act, that this power was willfully acquired.  The 
mere possession of monopoly power is insufficient to constitute an antitrust violation.  A company may grow very large and thus 
achieve some power to influence prices and competition in the market.  If the company achieves its power through purely 
legitimate means, that is, growth or development as a consequence of a superior product, business acumen, or historic accident, 
then it has not violated the antitrust laws. In this case, plaintiffs have argued that defendants' monopoly was acquired through a series of acts calculated to drive Plaintiff 
(Associated) out of the market. In response defendants deny that they have monopoly power, or, if they have it, they deny that such power was unlawfully 
acquired. Defendants further deny that any of their actions were done with an anticompetitive motive or by virtue of any 
agreement.  If you believe that the defendants' actions do not demonstrate a willingness or purpose to exclude competition or 
were not responsible for a monopoly, then you will not find that defendants have unlawfully monopolized in violation of Section 2 
of the Sherman Act. If, however, you believe defendants or any of them possess monopoly power and that such power was 
willfully acquired, you should find that such defendants have unlawfully monopolized in violation of Section 2 of the Sherman Act. Instruction 42: The offense of ""attempt to monopolize"" also has two essential elements: (1) Specific intent to monopolize; and (2) 
some act or acts done in furtherance of an intent to monopolize, which, although insufficient to actually produce monopoly power 
creates a dangerous probability that monopolization will occur.  In order to find an attempt to monopolize, both elements the 
intent and the act or acts must appear and together they must result in a dangerous probability that the defendant will achieve a 
monopoly of the relevant market. It is not necessary, however, in order to constitute an attempt to monopolize that the 
defendants' action actually succeed in achieving monopoly power. In deciding the question of whether there has been an attempt to monopolize, you are instructed that the phrase ""specific intent"" 
means more than merely an intention to engage in any act.  It means, therefore, plaintiffs must prove by a preponderance of the 
evidence, that the defendants specifically intended to injure or destroy competition or control prices.  Accordingly, the evidence 
that any particular act was engaged in by the defendants would not be sufficient in and of itself on the issue of an attempt to 
monopolize unless you find that such act was done by reason of a specific intent to injure or destroy competition or to control 
prices. Instruction 43: As a general rule, it is reasonable to infer that a person ordinarily intends all the natural and probable 
consequences of acts knowingly done or knowingly committed.  With respect to the issue of intent, the jury is entitled to consider 
any statements made or acts done or omitted by defendants, and all facts and circumstances in evidence in the case which may 
aid determination of state of mind.  If you find that the defendants in their business practices were predominately motivated by 
legitimate business aims and that there was no specific intent to control prices or to injure or destroy competition in an 
appreciable part of trade or commerce, then you would find against the plaintiffs on the question of an attempt to monopolize. 
However, if you find that it was more likely than not that the defendants' actions were motivated by their desire to acquire "
52,," monopoly power by means other than free competition and if you find it more likely than not that there was a dangerous 
probability that monopoly would be achieved, then you would find in favor of the plaintiffs on an attempt to monopolize claim. Instruction 44.  With reference to the offense of conspiracy to monopolize, it is necessary for the plaintiffs to prove by a 
preponderance of the evidence that (1) there was a conspiracy; (2) the object and purpose of the conspiracy was or is to achieve 
monopoly power; and (3) that there was or is specific intent to injure the plaintiffs as well as competition.  I have already defined 
for you the meaning of a conspiracy in our discussion of Section 1 of the Sherman Act. That definition is applicable here. 
However, unlike Section 1, a conspiracy to violate Section 2 must be a conspiracy to obtain monopoly power, that is, the power 
to exclude competition or control prices rather than to merely restrain competition, as in Section 1. For the offense of conspiracy to monopolize, it is not necessary to demonstrate that the goal of monopoly power was or will be 
achieved."
52,25," .  If we had held that the issue of monopolization should not have been submitted to the jury, we could not allow the general 
verdict on section 2 liability to stand, even though there was sufficient evidence on attempt and conspiracy. See Sunkist 
Growers, Inc. v. Winckler & Smith Citrus Products Co., 370 U.S. 19, 29-30, 82 S. Ct. 1130, 1135-1136, 8 L. Ed. 2d 305 (1962); 
Smith v. Southern Airways, Inc., 556 F.2d 1347 (5th Cir. 1977); but see Woods Exploration & Producing Co. v. Aluminum 
Co. of America, 438 F.2d 1286, 1304 (5th Cir. 1971), cert. denied, 404 U.S. 1047, 92 S. Ct. 701, 30 L. Ed. 2d 736 (1972) 
(where the evidence was sufficient to create a jury question on monopolization, a verdict identical to the one at issue here could 
stand without our deciding whether the evidentiary requirements regarding attempts and conspiracies were met).  Even so, the 
damage award would still be supported by the jury's verdict on section 1 liability. "
53,26," .  See Eastern R. R. Presidents Conference v. Noerr Motor Freight, 365 U.S. 127, 81 S. Ct. 523, 5 L. Ed. 2d 464 (1961), and 
United Mine Workers v. Pennington, 381 U.S. 657, 85 S. Ct. 1585, 14 L. Ed. 2d 626 (1965)."
53,27," .  Instruction 52: This completes my instructions with respect to the antitrust law as it applies to this case.  There are, however, 
additional instructions of law which must be given which relate to whether some of the evidence introduced by plaintiffs really 
supports their antitrust claims.  For example, the plaintiffs claim that defendants filed, or caused to be filed, two legal 
proceedings in San Antonio with the intent to economically coerce the plaintiffs.  This is a serious allegation because the First 
Amendment of the United States Constitution guarantees all of us the right to petition our government including the courts.  We 
would all, I am sure, be less likely to invoke our right to petition the court if the assertion of that right always carried with it the 
dangerous possibility that we would later be sued for asserting that right. However, the First Amendment does not shelter those 
who abuse the judicial process. The plaintiffs claim that the defendants abused the judicial processes in two ways.  First with respect to the legal proceeding 
whereby the defendants obtained from a state court judge in San Antonio an ex parte injunction which required Mr. Lanford to 
remove his camper from the Dee Howard hangar, the plaintiffs contend that the defendants caused the state judge to rule as he 
did by making material misrepresentations. A material misrepresentation is defined as a false representation made with the knowledge or belief on the part of the declarant 
that the representation is false with an intention to induce the court to act or to refrain from acting in reliance upon the 
misrepresentation and there is justifiable reliance upon the misrepresentation on the part of the court in taking action or 
refraining from it.  If you find that the representations made to the San Antonio court by the defendants or any of them in 
inducing the court to issue an ex parte injunction were material misrepresentations under the above definition, then you must 
decide whether these material misrepresentations were made with the intent to economically coerce the plaintiffs. For your information, the term ""ex parte"" injunction action means, in this context, a judicial proceeding where action is taken or 
granted at the instance and for the benefit of one party only, and without notice to, or contestation by any other person adversely 
interested. If you find that material misrepresentations were made to the court and that these material misrepresentations were made with 
the intent to economically coerce the plaintiffs, the fact that the defendants filed this ex parte injunction action would be evidence 
supporting plaintiffs' antitrust claims.  However, if you find that no material misrepresentations were made or, even if material 
misrepresentations were made, that they were not done with the intent to economically coerce the plaintiffs, then you must 
disregard completely the evidence presented to you with respect to the ex parte injunction action in San Antonio. Related to the ex parte injunction proceedings is an interpleader suit filed by the defendants against plaintiffs in San Antonio.  
Again, this interpleader proceeding is normally protected from scrutiny within the context of this lawsuit, by the First Amendment.  
You are instructed that an interpleader action is defined as follows: When two or more persons claim the same thing (or fund) of 
a third, and he, laying no claim to it himself, is ignorant which of them has the right to it, and reasonably believes he may be 
prejudiced by their proceeding against him to recover it, he may file a proceeding against them, the object of which is to make 
them litigate their claim between themselves, instead of litigating it with him and such an action is called an interpleader action.  
However, the plaintiffs again contend that defendants abused the legal process in filing this interpleader action.  Thus, plaintiffs 
say that this suit was not for the purpose of pursuing the legitimate purposes of an interpleader action but was filed with the 
intent to economically coerce the plaintiffs by tying up funds owed to them.  You are instructed that for the purpose of 
determining whether an abuse of process occurred in this interpleader action that an abuse of process means the intentional use 
of legal process for an improper purpose incompatible with the lawful function of the process by one with an ulterior motive in "
54,," doing so.  The only ulterior motive at issue here is the plaintiffs' allegation that the defendants were trying to economically coerce 
plaintiffs by tying up monies owed to them.  If you find from a preponderance of the evidence that this interpleader action was 
instituted not for the legitimate purposes of an interpleader suit as I have just defined it but for the purpose of economically 
coercing the plaintiffs then you may consider the filing of this interpleader action as evidence in support of plaintiffs' antitrust 
claims.  If you find to the contrary, you must disregard all evidence concerning the interpleader suit as it is protected from the 
scrutiny under the First Amendment. Instruction Number 54: The plaintiffs contend that defendants furthered their anticompetitive scheme through the practice of 
""commercial bribery."" There is a distinction to be made between commercial bribery of domestic corporations and citizens on the 
one hand and foreign officials on the other.  I want to instruct you first with respect to the law on domestic commercial bribery. ""Commercial bribery"" generally is a practice whereby one company obtains business by making secret payments to an 
employee of another company who in return steers business to the briber. Specifically, a commercial bribe is a secret payment 
made to an employee of one corporation for that employee's personal benefit by an employee of another corporation for the 
purpose of having the bribed employee use his influence to cause his corporation to favor the other corporation in preference to 
the other competitors. In our competitive system it is assumed that many companies will complete for business and will obtain 
that business based upon their own merit such as a superior product, lower price, and/or quick, efficient delivery and service.  
The practice of commercial bribery, however, distorts this competitive process as the business is awarded not on merit but 
through the corrupting of the buyer's employees.  If you find from a preponderance of the evidence that any or all of the 
defendants engaged in commercial bribery, this evidence would support the plaintiffs' antitrust claims. I further instruct you that a loan to an employee of a company from which business is obtained may or may not be a commercial 
bribe, depending upon the intent of the parties.  If the parties genuinely regard the transaction as a loan and intend that the 
money should be repaid, then no commercial bribe has occurred.  Finally if the defendants did not intend to offer to pay a 
commercial bribe, then you may not find that a bribe was made or offered even if you believe that the recipient of the favor took it 
to be a bribe. The intent of the parties in this case is a question which you must decide on the basis of the evidence presented to 
you. Instruction 55: Plaintiffs have also alleged that Page Airways, Page Gulfstream and Mr. Juston collectively or individually bribed 
Mr. Chapin and/or Mr. Hamilton and other of plaintiffs' employees. A bribe in this context again means that secret payment made 
to an employee of one corporation for that employee's personal benefit by an employee of another corporation with an improper 
or corrupt motive.  If you find that any one of the defendants bribed Mr. Chapin or Mr. Hamilton or any other of plaintiffs' 
employees, you must further decide whether it was for an anticompetitive purpose. You are further instructed that it is not improper for an employee to work for and accept money from two employers at the same 
time if both employers are aware that such a relationship exists and agree to that arrangement.  Moreover, it is not improper for 
an employee to make arrangements to compete with his employer before the termination of his employment, so long as he does 
not use his employer's time or any trade secrets in so doing and further that he does not breach his duty of loyalty to his present 
employer.  You are instructed that ""trade secrets"" means any formula, pattern, device or compilation of information which is used 
in one's business and which gives one opportunity to obtain advantage over competitors who do not know or use it. You are instructed that it is undisputed that the plaintiffs and the defendants in this case were from 1968 until June, 1973, 
engaged in a cooperative venture whereby each played a role in the outfitting of planes for the mutual benefit of all.  It is entirely 
possible, therefore, that the employees of one would assist the employees of the other from time to time as the need arose in the 
furtherance of the joint effort.  This conduct alleged by the plaintiffs is not improper if the respective employers knew about the 
arrangement and gave it their consent. Furthermore, you may find that during the period from June of 1968 until June of 1973, when the agreement between the parties 
was in effect, that defendants paid employees of the plaintiffs money. Such conduct would not be improper so long as the money 
was paid for work done on the projects that both plaintiffs and defendants had a mutual interest in completing, and the money 
was not paid to encourage plaintiffs' employees to do acts detrimental to the interest of the plaintiffs.  However, you may find that 
the money was paid to encourage plaintiffs' employees to do acts detrimental to the interest of the plaintiffs, and this would fall 
under the definition of commercial bribery. Finally, you are instructed that after the agreement between the plaintiffs and defendants came to an end in June, 1973, there 
was a period of transition during which those who had previously worked together had to adjust their relationships.  If, therefore, 
you find that some employees of plaintiffs did work for the defendants because of an honest mistake as to their proper duties, or 
because of the confusion during the transition period or because such employees honestly believed they would be terminated by 
plaintiffs and did such acts, as they did, to further their own employment prospects with the defendants, this would not be "
